mol_id,true_gap,schnet_prediction,lightgbm_prediction,schnet_absolute_error,lightgbm_absolute_error,n_atoms,scaffold,schnet_error_improvement,structure_group
39879,0.3225,0.3263526,0.31814638209923185,0.0038526058,0.004353608364024986,22,,0.0005010025443228372,acyclic
106212,0.2238,0.223545,0.2219655349675133,0.00025500357,0.0018344685610816591,19,O=C1[C@H2][C@@H2]C2[C@@H2][C@H]2[C@@H2]1,0.0015794649895713442,cyclic
9004,0.2301,0.23489308,0.21983246329556094,0.0047930777,0.010267542569536103,14,c1c[nH]cn1,0.005474464862245454,cyclic
105675,0.228,0.22208643,0.21611087563437179,0.0059135705,0.011889124484837504,17,,0.0059755539615754805,acyclic
38219,0.2229,0.23035921,0.21784753797654463,0.0074592084,0.005052465218264329,17,C1CN1,-0.0024067431509907367,cyclic
29909,0.2874,0.26913062,0.28806355115250853,0.01826939,0.0006635439045837299,17,,-0.017605845963198863,acyclic
108166,0.2377,0.22821212,0.22797068802950304,0.009487882,0.009729312375808541,16,C1=C[C@H]2OC2[C@@H2]1,0.00024143011930066738,cyclic
86378,0.2671,0.27445644,0.27749727979126615,0.007356435,0.010397273449331945,19,C1C2O[C@@H2][C@@H2][C@@H]12,0.0030408383888308466,cyclic
7149,0.218,0.23422582,0.22128217493887437,0.01622583,0.0032821801840831055,19,[C@H2]1C2[C@H2][C@H2]C12,-0.012943649536414026,cyclic
90258,0.2305,0.23475386,0.22688318173666794,0.0042538643,0.0036168159983555603,19,C1[C@H2]C[C@H2]1,-0.0006370482899745178,cyclic
46220,0.2778,0.28802866,0.28610077260834593,0.010228664,0.008300778854912705,21,C1N[C@@]12[C@@H2][N@H+]1[C@H2][C@H2][C@H]12,-0.0019278848280249172,cyclic
12845,0.2599,0.25645128,0.259160872051842,0.0034487247,0.0007391316198041009,20,C1CN[C@@H2][C@@H2]N1,-0.0027095931269000006,cyclic
62783,0.3177,0.32014903,0.3165697889376721,0.0024490356,0.001130209679500116,21,[C@@H2]1[C@@H2][C@@]2([C@@H]3[C@@H2][C@@H2]3)OC12,-0.001318825965031134,cyclic
114991,0.28,0.27738288,0.2715287523075378,0.0026171207,0.008471248884555083,22,,0.005854128141757231,acyclic
109644,0.2237,0.2215402,0.21342457512638469,0.002159804,0.010275426709438373,15,O=C1[C@H2]C(=O)[C@H]2[C@@H2][C@H]2O1,0.008115622603679706,cyclic
94982,0.177,0.20011868,0.22315463444373257,0.023118675,0.04615463337084896,17,C1=C2N[C@@H2][C@@H]3[C@H2][C@H]([CH-]1)N23,0.023035958615752528,cyclic
60357,0.2499,0.22876272,0.24147751280837118,0.021137282,0.008422485498856908,14,c1nc([C@H]2[C@@H2]N2)n[nH]1,-0.012714796753454799,cyclic
1725,0.2973,0.30600107,0.294194393782511,0.008701056,0.003105617137059924,18,C1[C@H]2O[C@H]2[C@H]2[C@H2][N@@H+]12,-0.005595439104929212,cyclic
96677,0.2582,0.26856396,0.2534155837215273,0.010363966,0.004784406074157532,21,C1=C[C@H]2[C@H2][C@@H]3[C@H2][C@@]2([C@H2]1)[C@H2]3,-0.0055795601524202265,cyclic
2350,0.2668,0.26458427,0.2611123633484922,0.0022157133,0.005687623013965082,18,C1=N[C@@H2][C@H]2O[C@H]2CO1,0.0034719097514070985,cyclic
114387,0.3127,0.32131213,0.3118765074111496,0.008612126,0.0008234959743942394,23,C1C[C@H2]OC1,-0.0077886301375900135,cyclic
107768,0.245,0.24255747,0.25542560023186767,0.0024425387,0.010425595463496085,17,O=C1C[C@H2][C@H2]O1,0.007983056725245352,cyclic
29048,0.2516,0.2480518,0.2510348772969579,0.00354819,0.0005651199850703059,15,C1[C@H2]O1,-0.0029830700126027287,cyclic
106354,0.1413,0.17291467,0.19050257914516114,0.031614676,0.04920258634540223,15,c1cocn1,0.017587910227505194,cyclic
4954,0.3075,0.30410945,0.3034667714790864,0.0033905506,0.004033233289285176,19,C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,0.000642682675881856,cyclic
14803,0.2134,0.22046122,0.21184807072756903,0.0070612133,0.001551935566681456,16,O=C1C[C@H2]C1,-0.005509277688247133,cyclic
24024,0.2617,0.25534537,0.2636853128920454,0.00635463,0.0019853085528272474,22,C1[C@@H2]CN1,-0.004369321440611473,cyclic
24446,0.3012,0.28962025,0.2901837320447101,0.011579752,0.01101627038715941,19,C1[C@@H2]O1,-0.0005634815812243787,cyclic
108407,0.3029,0.34930882,0.32255655018114693,0.046408832,0.019656563675638505,21,C1[C@H2][C@H]1[C@H]1[C@@H]2[C@@H2][C@H]1[C@@H2]2,-0.026752268397573165,cyclic
52978,0.2286,0.21733415,0.20257508059903878,0.011265844,0.026024914775640784,12,O=c1oc2cc[nH]c2o1,0.01475907066896659,cyclic
16314,0.3207,0.3246923,0.3161514538572023,0.003992319,0.004548535938482534,23,C1C[C@@H]2[C@@H2][C@@H]2[C@H2]1,0.0005562168314268701,cyclic
90827,0.2656,0.26557103,0.26024921573001975,2.8967857e-05,0.005350780121496979,18,C1CN[C@@H2]1,0.005321812264136139,cyclic
102588,0.2333,0.21790874,0.2166188200295367,0.01539126,0.016681180399616746,16,c1ccoc1,0.0012899200141034406,cyclic
41215,0.2378,0.24990913,0.2428484183209315,0.012109131,0.00504841622284799,21,C1=C[C@H]2[C@@H2][C@@H](C1)O2,-0.007060714398108431,cyclic
96734,0.307,0.30174598,0.2992165872229176,0.00525403,0.007783423982755611,19,O1C2C3O[C@@H]2C13,0.002529393755094478,cyclic
37064,0.2084,0.20619127,0.21877894576111423,0.0022087246,0.010378949599653353,18,,0.008170224981695284,acyclic
98819,0.2967,0.29167747,0.27361977572513596,0.005022526,0.023080225037803492,16,O=C1N[C@H]2C[C@H]([C@H2]2)O1,0.018057699250449977,cyclic
101657,0.1745,0.16343528,0.1874138831184563,0.011064723,0.012913879661386907,13,c1cn2cncnc2n1,0.0018491565273460742,cyclic
93607,0.3125,0.3072202,0.3072100587387936,0.0052798092,0.00528994126120641,21,C1CN1,1.0132024679920804e-05,cyclic
98823,0.2213,0.22085616,0.22304555383694996,0.000443846,0.0017455479241691996,19,O=C1[C@H2][C@H2][C@H2][C@H]2O[C@H]2[C@H2]1,0.0013017019368492533,cyclic
33539,0.2267,0.23298903,0.22758992990803018,0.006289035,0.0008899368936945429,22,,-0.0053990981881688604,acyclic
53644,0.2359,0.21645404,0.22474842206911594,0.019445956,0.011151577668623625,13,,-0.008294378084702791,acyclic
38247,0.2027,0.20802216,0.20765785829822203,0.0053221583,0.00495785431663176,20,C1[C@H2][NH2+]1,-0.00036430402000764417,cyclic
68128,0.2087,0.21638703,0.21721558869227828,0.007687032,0.008515587452501666,16,c1conn1,0.0008285552297538634,cyclic
99281,0.3207,0.31032488,0.2922434570959641,0.010375112,0.028456532699720705,20,C1C2[C@H]3[C@@H]1[C@@H2][N@@H+]23,0.018081420404569948,cyclic
112577,0.2145,0.23826309,0.21622732252190338,0.02376309,0.0017273274094842528,19,C1[C@@H2]OCO1,-0.02203576296260132,cyclic
15701,0.3078,0.30921793,0.2852988959018282,0.0014179349,0.022501099043697903,21,[C@@H2]1[C@@H]2NC2[C@H]2[NH2+][C@@H]12,0.021083164149136135,cyclic
110940,0.2028,0.19122511,0.19955092477593842,0.011574894,0.0032490808984237673,17,c1cn[nH]c1,-0.008325813291410827,cyclic
111442,0.3176,0.33566245,0.31399900342398535,0.018062443,0.003601008401576178,23,C1[C@@H2][C@@H]2[C@H2]C1O2,-0.014461434139546259,cyclic
33090,0.2932,0.2838567,0.2834059147660608,0.009343296,0.009794071453345321,14,C1CO1,0.0004507751639013513,cyclic
72606,0.2951,0.30075717,0.2833047533085239,0.0056571662,0.011795250172387362,19,[C@H2]1N[C@@]12C1[C@H]3[C@H2][C@@H]2[N@@H+]13,0.006138083929787874,cyclic
109034,0.2836,0.2611394,0.2671382922409913,0.02246061,0.016461710286245657,9,C1[C@@H2]O1,-0.005998899388208079,cyclic
97547,0.2715,0.26553613,0.26910458359403977,0.005963862,0.002395407822891382,20,C1CO[C@H2]1,-0.0035684541193998776,cyclic
113918,0.2114,0.23439874,0.2156750753801293,0.022998735,0.004275073138994667,22,C1[C@H2][NH2+]1,-0.01872366216965249,cyclic
56960,0.2762,0.27067634,0.269918109410814,0.005523652,0.006281887060591018,13,,0.0007582352222884059,acyclic
101968,0.2731,0.25604364,0.2610468934550916,0.017056346,0.012053095243867773,18,O=C1[C@@H2][C@H]2N[C@H]2CO1,-0.0050032506957684575,cyclic
68190,0.2197,0.22957101,0.21494339163990928,0.009871021,0.004756602089682094,16,O=C1[C@@H2]OCO[C@H2][C@@H2]1,-0.005114418823441991,cyclic
103459,0.2958,0.3166901,0.29782039644861186,0.020890087,0.0020203960194584147,17,[C@H2]1O[C@H2]C1[C@H]1[C@H2]N1,-0.018869690869808553,cyclic
55347,0.2226,0.21615207,0.21749117529524453,0.006447926,0.005108822821248693,18,C1COC1,-0.0013391033424247079,cyclic
112753,0.2936,0.30450976,0.2915834632604018,0.010909766,0.002016529730091976,18,[C@@H2]1O[C@H]2[C@H2][C@H]3N[C@H]3C12,-0.008893236228694035,cyclic
104398,0.271,0.28092855,0.2813761687648317,0.009928554,0.010376170910598892,18,C1[C@@H2][C@@H2]1,0.0004476166141053617,cyclic
45323,0.2226,0.22570553,0.21674994261682337,0.003105536,0.005850055499669854,20,[C@H2]1[C@@H2]C2N[C@@H]2[C@H2]1,0.0027445193964212578,cyclic
43525,0.2913,0.30590454,0.28830592574954667,0.014604539,0.0029940730106767233,21,C1[C@H]2N[C@H]2[C@H]1[N@@H+]1[C@@H2][C@@H2]1,-0.011610465668446202,cyclic
42988,0.3192,0.3118433,0.30706761796769366,0.0073567033,0.01213239113989606,19,[C@@H2]1C2[C@H2][C@H]3[C@@H]1[C@H]3O2,0.0047756878584934714,cyclic
97583,0.2162,0.21515505,0.2125604047226318,0.0010449439,0.003639589364587442,20,O=C1C[C@H]2N[C@@H]12,0.0025946454358688753,cyclic
85606,0.1866,0.2045209,0.20235525174192087,0.017920896,0.015755252075706883,16,O=C1[C@H2]CC=CN1,-0.002165644335235195,cyclic
56517,0.24,0.22793275,0.2265022094389973,0.012067243,0.013497785196584677,15,c1cocn1,0.0014305417397441622,cyclic
3103,0.3417,0.33858907,0.3216547390446653,0.0031109154,0.020045248605252308,21,[C@H2]1OC1[C@H2][C@H]1[C@@H2][C@@H2]1,0.016934333182812733,cyclic
111064,0.2318,0.2543145,0.2282280107723736,0.022514507,0.003571994067523565,19,C1=C[C@@H]2NC1[C@]21[C@H2]N1,-0.018942513106968317,cyclic
64714,0.2465,0.255337,0.25600393783698816,0.008837,0.009503937479360292,17,C1O[C@H]2[C@H2][C@@]13N[C@H2][C@@H]23,0.0006669379437996836,cyclic
102899,0.1707,0.19744946,0.22230873989322908,0.026749462,0.05160874115684755,17,C1=C[C@@H]2C[C@H](C=C1)O2,0.02485927926758058,cyclic
24886,0.302,0.31648284,0.2938323916833207,0.014482856,0.008167594488401708,23,C1N[C@H]1[C@H]1[C@H2]N1,-0.006315261308412257,cyclic
36897,0.2476,0.23514278,0.23581241556571947,0.012457222,0.011787588511238234,20,c1cc([C@H]2C[C@@H2]2)c[nH]1,-0.0006696332352064682,cyclic
109967,0.3027,0.28225705,0.30189252564555513,0.020442963,0.0008074872767318553,23,,-0.01963547536975252,acyclic
98622,0.2907,0.29454318,0.299324732356971,0.0038431883,0.008624743753379072,20,C1C[C@@H2]1,0.004781555467551435,cyclic
97859,0.2416,0.24566187,0.2501354676596615,0.004061863,0.00853546084089013,16,O=C1C[C@@H2]CO1,0.004473598014542779,cyclic
85923,0.2803,0.28354758,0.28183118219351005,0.0032475889,0.0015311908242626182,20,C1COC[C@H2]1,-0.0017163980486469277,cyclic
64633,0.229,0.22870861,0.21907317828349868,0.0002913922,0.009926823862268536,18,c1cc[nH]c1,0.009635431655122845,cyclic
102167,0.1843,0.18420082,0.18036966409715233,9.918213e-05,0.003930341338791277,18,,0.0038311592098850267,acyclic
43671,0.2785,0.26177788,0.27539476012363795,0.016722113,0.0031052305780374656,22,,-0.013616882316020762,acyclic
114844,0.208,0.20553502,0.2105238757949279,0.00246498,0.0025238715033934767,14,O=C1[C@H2][C@H2]C2O[C@@H]12,5.8891616384809664e-05,cyclic
99873,0.2967,0.32780692,0.3088488861764298,0.031106919,0.012148885413490351,19,C1[C@@H2][C@@H]1C[C@H]1[C@H2]O1,-0.018958033636726324,cyclic
16288,0.2594,0.23754364,0.25213125226561806,0.021856368,0.007268757843329698,16,C1O[C@H]2[C@@H2]C12,-0.014587609744713514,cyclic
68363,0.2704,0.27817926,0.26175709885513326,0.0077792704,0.008642888842468055,17,[C@@H2]1[C@H]2C3[C@H]2[C@H2][N@H+]13,0.0008636184319303353,cyclic
61658,0.2006,0.20535377,0.2080119587629012,0.0047537684,0.007411960527198697,13,C1[C@@H2]O1,0.0026581920831374173,cyclic
102557,0.2148,0.19181585,0.2110391554888917,0.022984147,0.0037608447018431523,14,C1=C[C@H]2[C@@H2]C1O2,-0.019223302369995227,cyclic
83557,0.253,0.2640506,0.25831221818904837,0.011050612,0.005312227010535797,20,C1C[NH2+]1,-0.005738384723854462,cyclic
93740,0.1927,0.19791883,0.2053567847338933,0.0052188337,0.012656786116721053,12,c1ccoc1,0.007437952431799788,cyclic
91514,0.1658,0.14429878,0.1898959205032584,0.021501228,0.02409591530573338,12,c1cnncn1,0.002594687092423137,cyclic
107903,0.2605,0.2664889,0.271672478000634,0.005988896,0.0111724641723564,19,,0.005183568279259476,acyclic
108463,0.1767,0.24507155,0.20612598227340317,0.06837155,0.029425986278835303,21,[CH-]1[C@@H2]C2C3[C@H2][C@@H]1[C@@H]23,-0.03894556296986007,cyclic
59280,0.2361,0.25529066,0.2519136375088686,0.019190654,0.015813634385585196,15,[C@@H2]1NC2[C@H2]C12,-0.0033770197730070284,cyclic
3746,0.2081,0.2146654,0.2202004239724294,0.006565392,0.012100417988123058,18,C1=C[C@@H]2[C@@H2]C2[C@H2]1,0.005535025970758556,cyclic
102743,0.1764,0.23200113,0.23748667812220617,0.05560112,0.06108667230479284,18,[C@@H2]1[NH2+][C@@H]2NC3C1[C@@H]32,0.005485552309675651,cyclic
113078,0.2331,0.23128323,0.23618882424098406,0.0018167645,0.0030888271973744386,19,C1=C[C@H]2N[C@H]2[C@H]2N[C@H]2[C@@H2]1,0.0012720627234593385,cyclic
20512,0.2572,0.23465878,0.25051816205662014,0.022541225,0.006681840613667944,17,c1nc[nH]n1,-0.015859384342844507,cyclic
4526,0.2964,0.29714718,0.3055995865749881,0.000747174,0.00919957598920318,22,C1[C@H2][C@H2][C@H]2[C@@H2][N@H+]2[C@H2]1,0.00845240196462127,cyclic
63774,0.3241,0.33122352,0.3093682851671656,0.00712353,0.014731702578119454,19,[C@H2]1[C@@H]2O[C@H]1[C@@H]1[C@@H]3[C@H2][C@@]12[C@H2]3,0.007608172667078195,cyclic
32589,0.232,0.22352877,0.23679379040077214,0.008471221,0.0047937970764923565,20,,-0.003677423655242873,acyclic
113206,0.2737,0.26860693,0.27418091927888383,0.005093068,0.00048092042329300755,21,,-0.004612147461152183,acyclic
101908,0.2297,0.24437077,0.22627945880696912,0.014670774,0.00342054028704028,21,C1[C@H2][C@]2([C@H2][C@H2]2)[C@H2]1,-0.011250234053589298,cyclic
70880,0.1477,0.17917813,0.1936202029692664,0.031478137,0.04592020614023351,14,C1=COCC=N1,0.014442069362355703,cyclic
79498,0.1686,0.17090063,0.2019208273830797,0.002300635,0.03332083439258593,15,C1[C@H]2[C@@H2][C@@H2][N@@H+]12,0.03102019941238421,cyclic
16884,0.2126,0.21204281,0.22707240060236872,0.0005571842,0.014472407850293523,16,c1cc[nH]c1,0.013915223630933171,cyclic
95272,0.2318,0.24878152,0.2141193463292297,0.016981512,0.01768065851066747,18,C1=C[C@@]23[C@H2][C@H]4[C@@H]2[C@H2][C@@H]1[N@H+]43,0.000699146202546741,cyclic
99272,0.2075,0.2107611,0.2148657518435326,0.0032611042,0.007365756015857733,13,O=C1O[C@@H]2C[C@H]12,0.004104651789745367,cyclic
79214,0.2313,0.2294235,0.22213564924246246,0.0018765032,0.00916434713357514,19,C1C[C@@H2]1,0.007287843904433905,cyclic
10865,0.3055,0.3045766,0.3074381389958379,0.00092339516,0.0019381382805821468,21,C1C[C@H]2[C@@H2][C@@H2][C@@H]12,0.0010147431237217952,cyclic
10476,0.1721,0.18154766,0.22413267356167832,0.009447664,0.052032680928812414,8,c1cnnnn1,0.042585016906366735,cyclic
91723,0.2695,0.2621945,0.26256928016466435,0.007305473,0.006930707199150954,20,C1=NC2[C@@H2][C@H]([C@H2]O1)[C@@H2]2,-0.00037476589006718575,cyclic
72476,0.3491,0.3352295,0.3261767855790375,0.0138705075,0.022923208126712002,21,C1O[C@H]1[C@]12[C@@H2][C@H]([C@@H2]1)[C@@H2]2,0.009052700647998013,cyclic
112314,0.2059,0.19133183,0.20963232095925327,0.014568165,0.0037323224136066036,21,,-0.010835842531042139,acyclic
20533,0.3124,0.31029925,0.2920255491512868,0.0021007657,0.02037446405710247,20,C1[C@@H]2[C@H]3C[N@@H+]2[C@@H]13,0.018273698351993828,cyclic
89198,0.3176,0.31874347,0.31270214228203447,0.0011434555,0.004897869543527056,21,C1[C@H2]C[C@H]2[C@@H2][C@@H]12,0.003754414038155962,cyclic
103561,0.2349,0.2393417,0.23189056169791286,0.0044417083,0.003009436013268779,14,c1conn1,-0.0014322723130709425,cyclic
93308,0.2824,0.28194496,0.2912266637231278,0.00045505166,0.00882665170683139,21,C1C[C@H2]1,0.00837160004629367,cyclic
37080,0.2877,0.3074023,0.30179042109135246,0.019702315,0.01409042366627311,19,C12[C@@H]3C4[C@H]1[C@@H]4[C@H]23,-0.00561189166423226,cyclic
78801,0.3243,0.32731226,0.319977373779216,0.0030122697,0.0043226173516128785,22,C1[C@H2][C@@H2][C@@H2]O[C@@H2][C@@H2]1,0.0013103476162765748,cyclic
20536,0.2742,0.294147,0.27630407242601607,0.019947022,0.002104080007726883,20,C1[C@H2][C@@H2][C@H2]1,-0.017842942191903854,cyclic
113776,0.2803,0.2855334,0.2739122651495824,0.005233407,0.006387726219665046,16,[C@H2]1C2[C@@H]3[C@@H2][C@H]1[C@H]2O3,0.0011543191990961987,cyclic
58633,0.2883,0.28612703,0.2870648122593057,0.0021729767,0.0012351953224051249,22,C1CO[C@H2]1,-0.0009377814098489035,cyclic
112377,0.278,0.2833547,0.27363122646324106,0.0053547025,0.004368770675735989,19,C1CO[C@@H2][C@H2]1,-0.0009859317969507786,cyclic
98005,0.3469,0.33976772,0.32643543522580365,0.007132262,0.020464551041286194,23,[C@H2]1[C@H2]C1[C@@H]1[C@@H2]O1,0.01333228904978534,cyclic
17948,0.3107,0.30774543,0.30452197262418457,0.0029545724,0.0061780267082434115,19,C1[C@H2][C@@H]2[C@@H]3OC3[C@H]12,0.003223454269049686,cyclic
102023,0.3005,0.3152882,0.30037233714351225,0.014788181,0.00012766834011507244,22,C1[C@H]2C3[C@H2][N@@H+]1[C@H]32,-0.014660512249560831,cyclic
100593,0.2252,0.22279122,0.2241686374842935,0.0024087727,0.0010313599407858476,15,O=C1[C@H2]N=C2C[C@H2]N12,-0.001377412766199626,cyclic
81729,0.2902,0.2956982,0.2871333866377206,0.0054982007,0.0030666084031729657,19,C1[C@H2][C@@H2][C@]12CO2,-0.002431592251810555,cyclic
113939,0.2734,0.27676392,0.2771418465473257,0.0033639073,0.0037418378688894305,17,[C@@H2]1[C@H2]OC1[C@H]1[C@H2]O1,0.0003779305317007098,cyclic
67538,0.2259,0.22211875,0.23568162655235503,0.0037812442,0.009781632179033495,18,C1=CC2NC2[C@@H2]1,0.006000388020288683,cyclic
110433,0.2589,0.27495775,0.2682177381073067,0.01605776,0.0093177513633797,17,C1[C@@H2][C@H]2[C@H2]O[C@@H]12,-0.006740008160012023,cyclic
105682,0.2268,0.22266251,0.22450811540358925,0.004137486,0.0022918793035182905,17,O=C1[C@@H2][C@H]2CC12,-0.0018456069158878374,cyclic
1606,0.2774,0.25350517,0.25564694029027424,0.023894817,0.021753046692071343,14,C1CO[C@H2]1,-0.002141769944967842,cyclic
104119,0.3306,0.32758456,0.32398134681131086,0.0030154288,0.006618646656020077,21,[C@@H2]1[C@@H]2[C@@H]3[C@H2][C@@H]4[C@@H]([C@H2][C@H]34)[C@H]12,0.003603217874510678,cyclic
95300,0.2445,0.26583338,0.25088911076317416,0.021333382,0.006389114458662137,19,C1=C[C@@H]2O[C@@H2][C@H]([C@@H2][C@@H2]1)O2,-0.014944267074960604,cyclic
104539,0.2469,0.24373098,0.256155915140747,0.00316903,0.009255908012031466,21,C1CO[C@@H2]1,0.006086878060935885,cyclic
2485,0.2786,0.27260682,0.2533423196341283,0.0059931874,0.025257687661480233,13,,0.01926450023395948,acyclic
100874,0.2949,0.2939741,0.291370396740251,0.00092589855,0.0035296033551164285,17,,0.0026037048031755106,acyclic
102056,0.319,0.34116155,0.3174753941761388,0.022161543,0.0015246115459071063,17,[C@H2]1[C@H2][C@@H]2[C@@H2][C@@H]([C@@H2]2)O1,-0.020636931823386107,cyclic
86630,0.2063,0.19767383,0.19959091320269406,0.008626178,0.006709092114040249,16,O=C1[C@@H2]C=CNC(=O)[C@@H2]1,-0.001917085792949802,cyclic
69596,0.2184,0.20755877,0.21651206620987587,0.0108412355,0.0018879353160030365,17,O=C1[C@@H2][C@H]2C=C[C@H]3[C@@H]1[C@H]32,-0.008953300202452469,cyclic
112194,0.3051,0.29653555,0.31007544747548216,0.008564442,0.004975453531314067,19,[C@@H2]1[C@@H2][C@H]2O[C@@H]3[C@H]2O[C@@H]3[C@@H2]1,-0.0035889888648498736,cyclic
49857,0.2121,0.21405432,0.22320425628689042,0.001954317,0.011104257097513587,20,,0.009149940004618079,acyclic
111423,0.25,0.2307458,0.2557539848820927,0.019254193,0.005753984882092722,11,n1nn[nH]n1,-0.013500207827830069,cyclic
116310,0.3315,0.32624468,0.3177596388833196,0.0052553117,0.013740354917797348,19,C1OC[C@H]2O[C@@H]12,0.008485043190273545,cyclic
19827,0.2286,0.24130408,0.23672766831941314,0.012704089,0.008127672944733572,17,C1=C[C@H]2C[C@@H]1O2,-0.004576416339209605,cyclic
76533,0.275,0.2846356,0.2823741866987139,0.0096355975,0.007374180738249414,17,C1CC1,-0.0022614167291730713,cyclic
60871,0.2888,0.30069676,0.29475570094676745,0.011896759,0.005955699802358272,18,[C@H2]1O[C@@H2][C@@H]2O[C@H]3[C@@H2]N[C@]132,-0.005941059469263432,cyclic
30201,0.2193,0.22464104,0.23872077014268187,0.005341038,0.019420768283016948,15,C1=C[C@@H2]OC1,0.014079730175144939,cyclic
110994,0.215,0.22269663,0.21805832393982885,0.0076966286,0.0030583203635501655,15,O=C1C2C3[C@H]2O[C@H]13,-0.004638308207006475,cyclic
107392,0.3196,0.32384384,0.31437324742112627,0.0042438507,0.005226738655228713,21,C1C[C@@H]2O[C@@H]2[C@H2]1,0.0009828879472209007,cyclic
114400,0.2011,0.21427411,0.21558030046269205,0.013174102,0.014480293763129981,19,O=C1C[C@H2]C1,0.001306192052810462,cyclic
59232,0.2845,0.29574358,0.2866210472285981,0.011243582,0.0021210443675751534,18,[C@H2]1C2[C@@H]3C4[C@H]2[N@@H+]4[C@H]13,-0.009122537404275433,cyclic
18533,0.2681,0.2671984,0.2753408765698723,0.00090157986,0.00724088310254134,19,C1[C@@H2][C@@H]2CC12,0.0063393032456687815,cyclic
33603,0.1637,0.18871027,0.2051112515230506,0.025010273,0.04141125207141333,12,c1cocn1,0.01640097921088629,cyclic
66469,0.2487,0.24953279,0.25312774435582425,0.0008327961,0.004427751460697904,20,[C@@H2]1[C@@H2][C@@H2][C@@]2([C@H2]1)[C@H2]N2,0.0035949553638961462,cyclic
25275,0.2675,0.2558902,0.2577194729983866,0.0116098225,0.00978054011463525,19,C1=C[C@@H2]C[C@@H2]1,-0.0018292823970377237,cyclic
3503,0.3099,0.32170153,0.30832390182051544,0.011801541,0.0015760839697372409,19,C1[C@H]2O[C@@H2][C@H]2[C@@]12[C@@H2]O2,-0.010225456881855777,cyclic
103796,0.2307,0.23248121,0.24223409470073332,0.0017812103,0.011534093580165994,17,[C@@H2]1[NH2+]C([C@H]2[C@H2]O2)[N@@H+]2[C@H2][C@H]12,0.009752883276859414,cyclic
13161,0.3032,0.29481968,0.3030104578358586,0.008380324,0.0001895486491267362,20,C1C[C@H2]1,-0.008190774999326023,cyclic
106897,0.2661,0.25550807,0.25530455289974013,0.010591924,0.010795436514474954,16,C1[C@H2]N1,0.000203512323953714,cyclic
60923,0.3122,0.32078695,0.3145045460924191,0.008586943,0.002304536269573665,21,C1O[C@H]2C[C@@H]1[C@H2]2,-0.0062824068799929855,cyclic
101900,0.2069,0.20599118,0.21215318733334396,0.0009088218,0.005253186761139367,16,,0.004344364939926598,acyclic
22072,0.2581,0.27097988,0.26918282513352093,0.012879878,0.011082822129446834,17,C1[C@@H2]N1,-0.0017970561531001628,cyclic
114989,0.2772,0.26707184,0.27669233531828646,0.01012817,0.0005076780808376813,22,C1CN1,-0.009620492171008632,cyclic
28006,0.2691,0.2648323,0.26708351546146375,0.0042677224,0.002016494933586299,17,C1CC1,-0.0022512274346540573,cyclic
14664,0.1447,0.16084382,0.2103182584282563,0.016143814,0.06561825277773597,14,O=C1[CH-][C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[N@H+]31,0.04947443904844978,cyclic
40962,0.3355,0.32899725,0.32452697655593477,0.0065027475,0.010973025351413868,19,C1C[C@@H2]1,0.004470277815708301,cyclic
53586,0.2443,0.2339153,0.23989413357950495,0.010384694,0.004405859339463247,18,c1cocn1,-0.005978834402335154,cyclic
99764,0.1748,0.22087349,0.23944106461376422,0.046073496,0.06464107097954028,18,C1[NH2+][C@H]2N[C@H]3C1[C@@H]23,0.018567574637834955,cyclic
56110,0.2902,0.28139773,0.2769651929553011,0.008802265,0.013234802085592468,15,C1[C@@H2][C@H2][C@@H2]1,0.0044325371567747185,cyclic
116364,0.2165,0.22539836,0.2156901171061724,0.0088983625,0.0008098820593625822,19,O=C(C1[C@@H2][C@@H2]1)[C@H]1[C@H2]O1,-0.00808848045799429,cyclic
112812,0.3078,0.31339547,0.29052452169054477,0.0055954754,0.017275473254981355,17,C1O[C@H]1[C@H]1[C@H2]O1,0.011679997819724397,cyclic
10158,0.2009,0.21317938,0.2182916046168019,0.012279376,0.017391601302783638,17,O=C1C[C@H2][C@@H2]1,0.005112224915187508,cyclic
108804,0.2129,0.21844313,0.20780537524121911,0.0055431277,0.0050946225891718155,15,O=C1C[N@H+]2C[C@@H]12,-0.00044850506681115565,cyclic
103428,0.2084,0.22787036,0.24747550823381748,0.019470364,0.0390755120723566,19,,0.01960514821699466,acyclic
56378,0.3131,0.3118288,0.2967059586496611,0.0012712181,0.016394051506970375,20,C(C1[C@@H2][C@@H2]1)[C@H]1[C@H2]N1,0.015122833445523232,cyclic
81980,0.2714,0.2814853,0.27458448093036836,0.010085285,0.003184476305047923,19,[C@H2]1C2[C@@H2][C@@H2]C1O2,-0.006900808404882497,cyclic
51858,0.2532,0.26244223,0.24755635515231778,0.009242237,0.005643639411738621,18,[CH+]1NC[C@H2][NH2+]1,-0.0035985972024886737,cyclic
10697,0.3022,0.31808385,0.2982311751912392,0.015883863,0.003968814366027029,17,C1N[C@]12[C@@H2]O[C@@H2]2,-0.011915048606232492,cyclic
8000,0.2569,0.2632829,0.2614083905054793,0.0063828826,0.004508378012345771,18,[C@@H2]1N[C@@H2][C@@H]2[C@H2]C1N2,-0.0018745045827164852,cyclic
77042,0.2151,0.1939848,0.18812097827108928,0.021115199,0.026979026997961314,13,O=c1ncocn1,0.00586382826653889,cyclic
